rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,psi_1_dihedral_sin,psi_1_dihedral_cos
rxn_998,1.3046433218597542,1.393687401635926,172.023622892211,324.4250738175561,78.6591555233196,-0.5817670847251469,0.8133554322252995
rmg_rxn_15379,1.1809430041340103,1.43852918519561,149.12958503097667,23.93061928259681,83.74690847002849,0.405630112888175,0.9140373140732967
rmg_rxn_2,1.1605388382999668,1.3442294130542018,146.2877156937709,76.8091117425223,332.5170550929174,0.973615205179629,0.22819603906077995
rmg_rxn_260,1.4818347275762822,1.491590210573087,172.18841981942694,32.65832091486216,333.4223510294902,0.5396280312919408,0.8419035502027439
rmg_rxn_15679,1.3161926096172103,1.4050550257947798,162.2933591258003,88.31058583277128,315.18660820510775,0.999565324124297,0.029481567263106512
rmg_rxn_15425,1.284643749326289,1.3885394970857117,170.44752467319913,26.943091312516778,38.30283163942917,0.4531052890896413,0.8914570079364414
rxn_859,1.278378921692259,1.4210022983411634,178.2814401554161,38.92456815799698,19.596557462203275,0.6282967068728144,0.7779738094131298
rmg_rxn_15691,1.3301219064730143,1.3545420884316903,167.9839763522985,348.49702609285066,4.977740718307732,-0.19941879662242804,0.9799143552135884
rxn_741,1.282809494702702,1.430601151160512,173.03913484560448,198.507946668422,180.20284743899907,-0.3174361816033374,-0.9482796373481258
rmg_rxn_16653,1.2341529549904442,1.2903056768013836,172.24173582842462,1.438326160618561,50.12657206507141,0.025100890650359146,0.9996849230075238
rxn_1813,1.274497076962794,1.4586884020930018,172.37359489806175,64.07662376440157,352.2657474682279,0.8993794923343333,0.43716876463036203
rxn_1963,1.3111642670946253,1.374116310174741,173.81747278860308,289.6243503553535,220.9739900714366,-0.9419148028519924,0.3358519080908911
rxn_1128,1.2700710616167887,1.4538398543032345,173.6877087855662,355.1872215467792,73.59097605729585,-0.08390008514753317,0.9964741721250163
rmg_rxn_1483,1.301434006593639,1.5974547765118383,155.95204392236636,351.6681839272289,74.95998908077021,-0.14490565766201158,0.9894454762024737
rmg_rxn_15699,1.2039780998202592,1.3332360599718236,175.86013999829134,10.1949741444526,311.91791189294935,0.1769984082367279,0.9842111376537377
rxn_1812,1.2824961487115512,1.3781537388164358,176.09382767720356,350.8191473717141,18.47278232058983,-0.15955129295387763,0.9871896397940702
rmg_rxn_213,1.245053996558263,1.4802876464870478,174.74943583025086,270.17715937453016,0.814367648554365,-0.9999952197273259,0.0030920094594331787
rxn_1190,1.2294524340152828,1.50833279028333,172.2732101807521,266.7111545642446,253.87418793849903,-0.9983530044821729,-0.05736966481877396
rxn_1415,1.3249121456890078,1.3724462462497065,174.146834060737,129.87822863026582,67.71970530671906,0.7674088357934585,-0.6411580762543108
rxn_125,1.113108196527963,1.4463704953653065,157.6775148683014,297.04580648735146,294.702406537163,-0.8906432858684994,0.4547026911481419
rxn_1404,1.3244423016472862,1.3760701696585227,176.43117695831793,107.02620470115806,337.4577099455786,0.9561709373192563,-0.2928090480603613
rxn_1176,1.3114312679940978,1.3950617446360738,177.62359305101572,256.3310809018344,280.10461126237715,-0.9716774532287966,-0.2363110807533148
rmg_rxn_16743,1.2117944453961929,1.2414668169845076,173.19468603113202,51.32166944670743,255.5513415749289,0.7806668202857077,0.6249474503548299
rmg_rxn_364,1.288665941680912,1.3612785166125831,175.76877309876522,289.9504374648205,351.2134746883434,-0.9399881266621146,0.34120715369735183
rmg_rxn_321,1.3561728899433498,1.3642535308574095,172.08558357916803,334.1972380315259,7.701933620187636,-0.4352744991324787,0.9002977898478758
rmg_rxn_633,1.3349452209663726,1.3557159462263535,170.08211656728693,95.31298950178572,325.95225494200594,0.9957037312994526,-0.09259632539333124
rmg_rxn_349,1.2902671040637677,1.3843482589722305,174.06315159952115,359.4486582617059,321.1658489844005,-0.0096225801317719,0.999953701904047
rxn_468,1.3342015995755423,1.368647988755112,175.29785169619885,197.6906310591875,320.0141246305498,-0.3038772787377374,-0.952711183657958
rxn_2012,1.2974812572794,1.3998994484623006,175.07760907044724,119.02921624456836,196.3760599490843,0.8743723794835796,-0.48525554298351203
rmg_rxn_15494,1.283941651536697,1.390467559817373,168.8695226699441,18.60493690727426,17.17384799252567,0.31904097285078903,0.9477409232709233
rxn_1290,1.278099839538798,1.4413529052787668,174.7939573491876,246.9039781500422,171.7448882657074,-0.9198487357832255,-0.39227325078062847
rxn_617,1.2734294493251077,1.4110040625737437,173.2910349915775,297.9719808389344,255.4301154417768,-0.883177071361463,0.4690397217948491
kfir_rxn_5172,1.358111089923966,1.3593381240929308,170.4994392849225,355.01131397144326,355.2004854340436,-0.08695902641449918,0.9962118889699332
rxn_332,1.2613054194906848,1.4312239765316768,173.98688260262406,33.08751505728695,330.3459704650293,0.5459194063301058,0.8378376941819846
rxn_314,1.313960579674194,1.3700549763417718,176.6544746217294,0.0042526224503339,300.03844442594186,7.422226353440786e-05,0.9999999972455278
rmg_rxn_590,1.3026311967931306,1.4009528527832176,177.4483511574539,350.5966936579675,351.2503286291967,-0.16338289365002323,0.9865627349857409
rxn_42,1.189630404385621,1.372888591211087,167.34612795397967,39.1450087005958,25.19643680014605,0.6312852360457059,0.7755507402812001
rmg_rxn_289,1.2990646720539551,1.422384317584956,168.528732442384,316.0340688532104,257.5282116295518,-0.6942305184085112,0.7197527265042138
rmg_rxn_15539,1.2368109123508555,1.4754019722920055,175.84854944222226,84.25496031342627,36.212807817846766,0.9949771881835754,0.10010192303000955
rmg_rxn_611,1.2152447299399618,1.331407283392627,168.97516341430403,181.0976915663276,325.6606832058232,-0.01915716004088768,-0.9998164847706642
rmg_rxn_15390,1.1848307776844558,1.3960919875959428,166.169648036868,310.5243413182364,56.55227357423316,-0.7601299879802559,0.6497710376533692
rxn_99,1.2404285188842707,1.3255160568341104,168.41094969424512,306.2868732705164,359.9880201871449,-0.8060638940680012,0.5918285213471299
rxn_118,1.2350307605943496,1.3948802778354576,169.04347772990144,307.7683774007051,283.1417977291136,-0.7904931667391978,0.612470859175059
rxn_1641,1.2691499577652006,1.438176534923814,176.8650454222635,0.0969171516142896,359.9008053873721,0.0016915225906783905,0.9999985693746393
rxn_1623,1.3048521383420388,1.355892631806487,175.09361057656204,183.30698987991883,51.41851162870362,-0.057685820657366244,-0.9983347865796754
rmg_rxn_15410,1.2312599181729431,1.4917486853755977,171.68445551032818,163.8395949078485,336.3405752203346,0.27832741747023,-0.9604862563745263
rmg_rxn_387,1.2150958127834095,1.2866126623004095,172.98078575071986,29.50703646105581,352.50479462886466,0.4925304442620123,0.8702952151282143
rxn_602,1.3321459768339845,1.350229300346124,178.18492881388042,125.48345086098492,303.81858719717746,0.8142832128732843,-0.5804677848363005
rxn_848,1.2787859879367698,1.4155507554548938,176.96093711299986,244.307571736236,275.7583040074531,-0.9011343222508204,-0.4335400019162645
rxn_453,1.1554890783661214,1.372438124910469,174.9035826847971,41.13570620561867,349.5023861787101,0.6578447319243925,0.7531535757595021
rmg_rxn_16,1.1836399786957477,1.4312608743446065,169.08821957540013,13.215485442159244,263.2674349634569,0.22861399283760414,0.9735171504800765
rxn_10,1.3341450852732075,1.3686707652250951,175.30230353609824,197.65152008560236,320.06224731214706,-0.3032268727954407,-0.9529183929459529
kfir_rxn_8008,1.2222540440655365,1.2505429995837742,161.42884391553008,335.8527261419457,305.83852524119595,-0.40908348661373195,0.9124969594360042
rxn_865,1.277800312166031,1.432733178725082,178.9774628131977,180.16704794336803,240.3199538692693,-0.002915532489943357,-0.999995749826118
rxn_1011,1.339771457868297,1.3518451549464792,178.5558711460288,275.19691498654214,349.4773577193883,-0.9958892771605946,0.09057895802308877
rmg_rxn_96,1.3243740294571291,1.3601228695651089,174.74885886979135,30.20092258931778,72.73990860896083,0.5030338633090949,0.8642667021031916
rxn_166,1.420803378881054,1.4509831712720929,177.85538358201035,31.33401818664443,-10.0,0.5200263375771814,0.8541502257952422
rmg_rxn_15707,1.3355711942267727,1.3661779981872852,173.22177351071588,3.949859088212855,5.69696254372505,0.06888345490178102,0.9976247138281982
rxn_1452,1.2550979133040918,1.4506162912221587,173.0163615333793,359.9995145247552,180.0005686504235,-8.473141457942302e-06,0.9999999999641029
rmg_rxn_16773,1.232007956178786,1.3136420503759036,179.98436312331376,268.43891120016985,211.55531267301865,-0.9996288469032839,-0.027242768559949667
rmg_rxn_545,1.2567107783720084,1.446599850950124,173.2880247575666,335.6306997507564,1.3149083262201098,-0.4126164155599484,0.9109048762689
rmg_rxn_44,1.315888118936147,1.4122662595601974,174.56051213425133,321.3816814599659,355.37856796553245,-0.6241294316357239,0.7813209664190948
rxn_771,1.2792078351200145,1.427000929780696,179.1141047929456,335.31791523305094,111.63368128099346,-0.4175829812205806,0.9086387917070965
rxn_1401,1.3251739477741915,1.370184572483731,177.93841037429084,232.44886591760195,194.27220534021671,-0.7928097303507979,-0.6094692210941378
rxn_174,1.3160655319339087,1.3316414450085936,174.54872948326215,0.0142221567973677,270.33438709838305,0.00024822346029991494,0.9999999691925564
rxn_1911,1.3321660216942517,1.361196547160224,177.3883761504286,94.70201667656366,193.5783772723534,0.9966345021580638,-0.08197358786919309
rmg_rxn_16484,1.2218418029021902,1.2726347095406492,175.36901197610698,142.11616081262062,28.1723057213592,0.6140626070907483,-0.789257318352458
rxn_485,1.3208941019481468,1.36592191702551,175.40135995188015,80.6194247037038,55.9116689549911,0.9866274764988112,0.16299148019938897
rmg_rxn_303,1.2129389803917623,1.375576938619756,168.91743660124092,111.17279019711228,65.1736927633993,0.9324954318183755,-0.3611817681415571
rxn_1818,1.2816119264356096,1.4038116083527414,177.68213222621625,88.45218296365222,272.7918282480974,0.9996351304907027,0.027011217833256086
rmg_rxn_15434,1.30229035321242,1.3693296380932607,175.88077103878723,180.0,180.0,1.2246467991473532e-16,-1.0
rxn_1111,1.3101051370639831,1.3488851500387256,175.74962910932948,127.86547043788944,72.00121446023174,0.7894541432872444,-0.6138095434632823
rxn_1927,1.2513783484911298,1.4596673676677192,177.3974871754932,4.566713176925602,181.21125008811168,0.07961981752467329,0.9968253029780784
rxn_710,1.127425968928527,1.419871501212717,159.31828393558047,295.0261073752427,283.7276054463846,-0.9061151228647073,0.4230311857486116
rmg_rxn_266,1.3207870172428624,1.3617940403690658,171.3185355176711,34.34888328569438,350.60836486736883,0.5642306495763636,0.8256172079593755
rmg_rxn_15391,1.2470893350582744,1.4578094449680776,178.71995238728312,180.26059743095163,359.73076427851504,-0.004548267510729125,-0.9999896565778322
rmg_rxn_312,1.221335334334407,1.276945512853358,177.66140441441706,171.2854619330662,50.52394454796553,0.1515116329819261,-0.9884554745010774
rxn_950,1.337484657342204,1.3678458236459343,170.96769679497683,311.3249846196903,77.64863553992276,-0.7509762592000879,0.6603292043502562
rxn_213,1.1625531030647045,1.3593260219125405,174.32761450615752,329.23096411138147,356.19885204467244,-0.511578586121528,0.8592364926036943
rxn_335,1.3237710381584045,1.4128424085975326,170.50173904936665,1.1117057117667464,61.13575825858493,0.019401707558633696,0.9998117691564794
rmg_rxn_15565,1.287749251525223,1.3932667617241346,177.042792848725,336.4546530843028,293.68442581252293,-0.3994747538945784,0.9167441960551842
rxn_251,1.279510480213959,1.3981271751090172,179.48237452972748,6.10043743169076,234.5226605773108,0.10627166272872912,0.9943371328180756
rxn_3216,1.2877718851358584,1.3097958637208935,164.77101353093494,256.65094528947293,29.58210933657108,-0.972981555308969,-0.23088285564012678
rmg_rxn_16672,1.29294911165104,1.3207589472493444,168.6181932313805,266.00743526858133,9.826010634249752,-0.997573094152038,-0.06962701935261328
rxn_1983,1.3215452680278408,1.3945765554724798,175.75360795068548,198.0894822877755,127.8274704205542,-0.310501939452328,-0.9505727460832983
rmg_rxn_16639,1.274201193383921,1.333234316407622,167.7877034897109,325.61157340630194,80.93225181402583,-0.5648003238866647,0.8252276014152209
rxn_1810,1.2559269105303943,1.4592958089837975,173.87443702120095,217.2846900418849,132.05517436297666,-0.6057758208197257,-0.7956353781162496
rxn_1887,1.3298464669975356,1.3595014491408477,177.8855867898579,19.48480291926993,289.6688050796924,0.3335568221183365,0.94272999656228
rxn_1951,1.2376258631962236,1.4928813339823448,174.91483734572154,238.74604936584336,187.4869733378008,-0.854876098408234,-0.5188322044460189
rmg_rxn_509,1.458222421333994,1.5622962818856732,176.09885634193182,7.2912859137011266,116.82847755495904,0.12691375040528555,0.9919137563105297
rxn_1381,1.346643304921198,1.353708316798791,178.41950440155318,335.1925080297201,76.06792153881213,-0.4195707794334756,0.9077226234073853
rxn_1808,1.2713561572046674,1.4362608502993246,172.34737336645705,106.12498036711204,266.5409548413235,0.960658156525752,-0.27773351670359053
rxn_549,1.2583694646502708,1.462831462891219,173.5279618071949,180.53810674555348,163.44542626065004,-0.009391596371893181,-0.9999558979862999
rxn_751,1.32273957676693,1.371693450106941,178.39644933653153,55.33802271821519,59.25508002994231,0.8225216461710187,0.5687338055541603
rmg_rxn_614,1.2686527440420865,1.330282948949603,152.14149250248573,357.15950224882005,13.691424869699311,-0.04955573278713927,0.9987713598957119
rxn_1683,1.2393533776532917,1.475046014876213,175.9090199194871,207.0817283209036,101.93884133789555,-0.4552609943562811,-0.8903580330505982
rmg_rxn_16571,1.2321238694001482,1.3762076016719935,166.95152639894258,351.9003828876202,49.35782283707109,-0.1408946159531989,0.990024599288018
rxn_850,1.2376749377434486,1.49286664117541,174.91379713917834,121.3137295093644,51.88864920875776,0.8543343157608733,-0.5197238467815389
rmg_rxn_16731,1.2335544224776267,1.3702987148239634,168.90146255139274,354.7950262031952,44.426013154486,-0.0907190317149663,0.9958765271280867
rxn_1458,1.2974643517155986,1.400828188074131,169.5659287205723,85.69728236647653,40.98111233373537,0.9971815760384609,0.0750260248810456
kfir_rxn_5389,1.2041036415546225,1.3669125089657543,172.91799076745096,78.46382896408068,5.152736413667546,0.9797986476486742,0.19998652471061432
rxn_1195,1.3359248735154634,1.3560983476364166,177.0751991589489,251.64207169623043,272.4101922966372,-0.9491075336273505,-0.3149522021066178
rxn_908,1.2868222276669283,1.4212356639128958,175.55764262358363,359.1597539932485,354.5792612103941,-0.014664533695897536,0.9998924699443845
rxn_161,1.345825056910778,1.4996565584558692,177.20769873315223,60.87367364406205,-10.0,0.8735486686520392,0.4867368113223509
rxn_1937,1.311495441924772,1.377743195391142,178.7805906184943,46.53011852232108,251.07610137927472,0.7257361163222044,0.6879731749607421
rxn_1052,1.3379920197093509,1.3625278522549442,173.55273039822387,118.77733180291614,328.49924437503347,0.8764972099142465,-0.48140693909886806
rxn_1599,1.2388113433553811,1.4758439510630534,173.50946579395873,280.60314924108224,33.45194538661983,-0.9829252368476251,0.18400537700849945
rmg_rxn_156,1.1917374447608744,1.3282296083429788,172.15428446353604,357.197325064267,26.51679003066449,-0.048896400440987156,0.9988038556312819
rxn_92,1.2825789653717,1.3122869046109649,171.77755642877744,330.2264639258231,303.3668302548432,-0.49657310223339246,0.8679949044425922
rmg_rxn_15392,1.2352100396794623,1.456489032561329,172.4788040183847,180.03727917681374,359.964673008973,-0.000650644331925917,-0.9999997883309543
rmg_rxn_279,1.3064379342421577,1.408816771325335,169.13834871794097,316.3582429331394,6.846339743093922,-0.6901471357677662,0.723669075608146
rxn_1447,1.309103157758004,1.39442315203574,174.55112526199417,175.92749819695132,334.5692161777012,0.07101873029713489,-0.9974749821158337
rmg_rxn_192,1.4525334784741648,1.571574069693762,177.5672569455936,351.1197904666247,344.1742968722992,-0.1543691270424661,0.9880132451623039
rmg_rxn_245,1.3317419728043816,1.3504622286217942,176.49111632687988,299.2799763965445,300.5946426847136,-0.8722402474803761,0.48907765301163814
rmg_rxn_15540,1.20303874511667,1.5878985077496912,170.66328654559436,298.9873677906036,0.0223274987017005,-0.8747265736259769,0.4846167778694402
rxn_3,1.228755424153802,1.3118539764333563,165.00027178531414,9.320870574078704,94.53463641749369,0.16196328266879978,0.9867967850916147
rmg_rxn_195,1.3400457469049003,1.3490584445562814,179.132238228194,175.48176832501522,154.44876610294114,0.07877631359411646,-0.9968923173625732
rmg_rxn_15406,1.255896109463479,1.4429362790637126,169.9310091156318,303.74100776470374,16.030036581639337,-0.8315567955394837,0.5554397319170689
rxn_1336,1.3388660745316991,1.3535977073099907,178.08615237516182,10.1154454870165,42.88522269310652,0.1756321167706874,0.9844558697872889
rmg_rxn_541,1.4680087877369137,1.5107767487057548,172.67562209594294,136.79760967423655,275.4267793999041,0.6845775172150509,-0.7289400681288392
rmg_rxn_254,1.2488367867311096,1.4598372288986674,176.62453232594277,213.32009248112487,279.7347459671537,-0.5493158851178241,-0.8356147786852632
kfir_rxn_9248,1.2959984264305358,1.3448565606559382,160.67178906772648,174.09243064904575,84.33492819839464,0.1029239461748911,-0.9946892285049578
rmg_rxn_198,1.3080639122388429,1.4318953179558422,173.44396100883588,283.0814719170214,43.27134193569229,-0.9740492099574255,0.22633633508854725
rmg_rxn_232,1.2099108373877827,1.3117038037537452,173.17733027419445,7.628107451378693,22.56818321487508,0.13274263252325838,0.9911505402867897
rmg_rxn_16597,1.3002386020893557,1.420925452116476,171.87498913409308,21.956707265510087,2.0424655036240296,0.37390590572075943,0.9274666428864914
rmg_rxn_273,1.3463910341902672,1.3639963455151238,175.66030802549503,326.097444292774,118.30107506670134,-0.5577821315426245,0.8299874057669588
rxn_1968,1.3123269648250055,1.3715060665595835,175.85007606778242,247.29015450388525,158.63100963295628,-0.9224717631607439,-0.3860645621798361
rxn_973,1.323010188524109,1.368200744093609,177.18963290585862,190.85600409977897,340.6976411957313,-0.18834136742274865,-0.9821036245312046
rxn_1992,1.3072655157181403,1.4127221683885538,172.9620661777421,169.76867429498438,297.10055621576555,0.17762280967759791,-0.9840986421503872
rxn_1247,1.2924996069459298,1.4220491239805304,175.2657080496957,228.52604267989557,128.5040418960812,-0.7492568244408595,-0.6622795565535743
rxn_2025,1.3157110444335631,1.3793409921163995,169.2974841545858,102.04078505230962,230.9655146867552,0.9779993544334282,-0.20860791626349565
rxn_614,1.3066982376329637,1.39151144170906,174.61778631149735,329.21899738490936,341.4913587659048,-0.5117580340457206,0.8591296261855129
rmg_rxn_15467,1.1053018612466925,1.4223950451579006,176.06412394342323,359.99743948685824,359.99837426566364,-4.468938484916391e-05,0.9999999990014294
rmg_rxn_33,1.182993066024129,1.6582169279460854,175.6234045079206,282.6785990463215,116.67051518418909,-0.9756165922108252,0.21948181018694096
rmg_rxn_523,1.351304134304362,1.370423329655026,176.61512075020428,186.1056944017347,85.2043979720423,-0.10636289414103602,-0.9943273780551065
rmg_rxn_15388,1.2774560628154736,1.40339468252559,172.7425029990372,0.0214303811605423,359.9691493195194,0.00037403070248774134,0.9999999300505144
rxn_1892,1.315157198702223,1.3435898618867,176.96147148124524,296.6715396454585,327.6985971949672,-0.8935944669346666,0.4488751816081494
rmg_rxn_15422,1.2803700379358631,1.3899924736368063,174.5543903491288,335.65304154921046,315.4747020690859,-0.41226118782496995,0.91106570180923
rxn_1358,1.3355636073467652,1.3699259335621197,174.8385264518259,119.82159236439983,62.16678641119757,0.8675781032130526,-0.49730094995409146
rxn_831,1.244205012070176,1.482949706986153,175.34744621100268,194.93770650523575,232.73954644606863,-0.2577687121007502,-0.9662066502886019
rxn_189,1.132468335717422,1.3916563859814917,177.36960684958888,346.398906758296,158.02183984427433,-0.23516065872422123,0.971956513733197
rxn_1121,1.306151613609609,1.4024777999181683,172.05275617838555,244.56185997921557,293.73771628414914,-0.9030495639482715,-0.4295363605712986
rxn_855,1.2736281269831435,1.4308324512944792,179.26206910113947,296.1222517655761,356.90862862873047,-0.8978566503727657,0.44028790056211764
rxn_858,1.237548274244981,1.4998954895486822,172.50271112756525,207.31269155467484,208.09952103539132,-0.4588463803150546,-0.8885156156600582
rxn_911,1.3229874819727756,1.367858983401092,173.874428733201,60.71690021497729,13.000049325018354,0.8722135848923935,0.48912520107755575
rmg_rxn_1475,1.267043084547872,1.339716112824781,173.3719218085393,109.73582882547836,61.82156468448529,0.9412595646445029,-0.3376839231666809
rmg_rxn_16515,1.2214633375014698,1.3715911137031298,174.12753176340368,178.95930092331443,14.958493405661592,0.018162626678097198,-0.999835045891147
rmg_rxn_630,1.3096719427875496,1.4169506274595312,170.66365922768784,173.9284083606789,359.41347042037887,0.10577104622298392,-0.9943905096997333
rxn_1269,1.328723862212399,1.3701689554713592,173.30736287236172,59.09757412235412,134.6033338242703,0.8580431618479177,0.5135775816817046
rxn_686,1.1907665599061534,1.2952173968881522,156.71513280526432,293.19401097899066,291.113118002913,-0.9191765122472008,0.39384583193563377
rmg_rxn_658,1.320664443561224,1.391327498369056,169.8781643012849,21.38528083163315,17.250771870236196,0.364637585968437,0.9311495212365792
rxn_1196,1.3436530765797887,1.3572037555898957,176.41015455601905,232.2575274050016,294.6884719220023,-0.7907699988025693,-0.6121133955353244
rmg_rxn_1480,1.2475411550120468,1.361242699371461,172.04494538934566,73.57950688020237,358.0298764823925,0.9592129274293307,0.28268455892116484
kfir_rxn_11797,1.255317250613852,1.3816388424340662,169.18624898806183,179.99690438111293,0.0041064119627576,5.402874193997547e-05,-0.9999999985404475
rxn_1555,1.334207898649893,1.3603626039909942,177.04144796113906,18.20196676331411,26.44079688174459,0.31236752753950625,0.949961329601819
rmg_rxn_183,1.323668509074184,1.3648947537548508,177.625313730851,357.5379716032113,12.253545014018863,-0.042957279108094465,0.9990769100382759
rmg_rxn_15424,1.2320536745071031,1.5150705483506344,174.16072434197392,205.32957715865888,253.5769262436733,-0.427824510835587,-0.903861819045528
rxn_1614,1.259637823201798,1.441774233441583,176.23460855365835,268.2905981946261,260.58192640508423,-0.9995549786552107,-0.02983026392074387
rxn_1015,1.2302845650530168,1.4896467057554754,174.01478327856452,327.59944794829573,193.4871606650386,-0.5358349301549059,0.8443227627074181
rxn_68,1.2740026050942224,1.3069760016184144,169.67665904344852,306.6057307652594,359.9897614648311,-0.8027578363327349,0.5963051703669741
rxn_188,1.2154888145437397,1.3070878659040963,170.8404944431842,120.23831515061217,359.9944283243358,0.8639382264483955,-0.50359779673982
rxn_1486,1.2930798900584872,1.4186024996675384,176.6756339154486,326.1491899552019,91.6165501842853,-0.5570323158300458,0.8304908182039198
rmg_rxn_15596,1.228668445973618,1.3017538289540749,171.81389156264885,355.11358772017405,351.8135289643027,-0.08518063699743769,0.9963655248354947
rmg_rxn_159,1.3080329262616794,1.387194269880914,173.54503868948763,289.982556690823,28.215480680791146,-0.9397967029355215,0.3417340444724862
rxn_1403,1.3091260596003051,1.3944187492917846,174.55221321061808,63.83100022639516,25.369176999966463,0.8974971177295235,0.441020321149942
rmg_rxn_83,1.459657812386264,1.5499062940513422,174.15325916267045,6.526444468765908,25.657999353836956,0.11366177787781515,0.993519501695691
rmg_rxn_196,1.3157403093488882,1.3805547267562523,172.93694803872427,296.4336543719479,264.6791199410352,-0.8954504361046445,0.44516122526563573
rmg_rxn_15725,1.3115170749217409,1.3980815157311863,170.84149337527555,310.13305508985144,17.99764732489022,-0.7645496657393516,0.6445648211140954
rmg_rxn_267,1.3271836478956855,1.356997328857514,169.88693104377856,44.8790333973535,348.0047255478173,0.7056123161997365,0.7085980942870528
rxn_1793,1.2714865782641,1.4001834987546942,172.80254976020987,179.99988014282923,180.00323781068028,2.091902262201164e-06,-0.999999999997812
rxn_95,1.26042042355989,1.3456501057537853,175.6386779184624,4.2951250712123255,336.1595107367924,0.07489388249574683,0.9971915093725544
rxn_1346,1.2520274885590748,1.4711476498948493,178.60738882154192,61.27320235461861,122.50935181123144,0.8769214638156091,0.48063369243061743
rmg_rxn_15601,1.3441229457961918,1.3786551271170255,168.1679596472932,23.06802627737521,0.2378920982775264,0.39182375215777465,0.9200402965332566
rxn_1866,1.331376348239616,1.3601323791197155,174.4392820514557,258.4515267966415,53.662319222480754,-0.9797556852916924,-0.20019689592650042
kfir_rxn_1315,1.133159294977087,1.273304891410126,158.8215172433263,300.2659939760675,83.51879540926768,-0.8636948442818932,0.5040150949732322
rxn_926,1.2859184532562662,1.4003389527219388,175.03136586545926,65.75932871552463,287.7234522870613,0.9118289034213479,0.4105703969910911
rmg_rxn_16493,1.2374354702086905,1.3681407112345223,169.9004230802233,358.54592337014174,17.057545169197994,-0.025375700631552492,0.9996779850619187
rxn_1333,1.2814286270299549,1.4351488872208384,177.14775591958775,267.03701862935645,249.98120936368957,-0.9986631404202132,-0.05169073385083221
rmg_rxn_513,1.2792022437119503,1.401334436545647,176.58634790375146,295.5661569609898,335.32980715362845,-0.9020875902203258,0.43155298582038043
rmg_rxn_89,1.3008968084286354,1.3663183446823448,173.19090597216288,344.10115123418973,12.047720268191298,-0.2739398945353108,0.9617468139702792
rxn_1059,1.2956505475835498,1.4179281433848672,171.92502892920243,71.5984793936787,351.3049383265728,0.9488676341152709,0.3156742196133358
rxn_176,1.2302845650530168,1.4897185666602175,174.01278569869888,327.6165379869404,193.47255830729023,-0.5355830638869054,0.8444825526187708
rxn_649,1.113108196527963,1.4463704953653065,157.6775148683014,297.04580648735146,294.702406537163,-0.8906432858684994,0.4547026911481419
rmg_rxn_15577,1.2208103956773586,1.347404920942786,177.167247702221,173.48841702143136,2.6265879103457888,0.11340407304567938,-0.9935489500858276
rxn_231,1.2779155233100492,1.4364916540554702,175.38126798258494,315.3649988237662,201.6076563146187,-0.7025878885303549,0.7115969778536567
rxn_864,1.2740173423910186,1.4387788474391674,178.60036822010576,180.00114450801385,299.43869987675686,-1.9975433155897843e-05,-0.999999999800491
rxn_450,1.1824160719074748,1.342558265785554,175.02469293804484,278.47048168416364,49.913970814525214,-0.989091882301697,0.14729985867232157
rxn_386,1.1299875749900783,1.1828539963249942,159.55629648751437,359.97580743274995,-10.0,-0.00042223994047677695,0.9999999108567124
rxn_948,1.330883348146599,1.3721503726503483,174.10779000621702,359.9713877204609,60.87218180785462,-0.0004993784637029729,0.9999998753105672
rxn_1354,1.307259816342804,1.420879141030914,171.37455362317542,239.00451749952583,62.22058640243273,-0.8572079063387261,-0.5149704897471094
rmg_rxn_381,1.217207690795009,1.338375209843605,173.340226625979,57.7180105205819,275.10648520492083,0.8454297613169778,0.5340866209516186
rmg_rxn_76,1.420284933194086,1.648507500920399,173.76281157819494,340.719645998068,289.85851717436265,-0.33019075588170976,0.943914225303478
rxn_2013,1.1999346556356352,1.5719559453367609,177.28953483048028,26.97973494713324,323.10073602637783,0.4536753295629296,0.891167041213917
rxn_1436,1.3173229071002466,1.377545774360465,172.82602319071145,359.99935450703344,61.01836213882728,-1.1265977565073588e-05,0.9999999999365389
rxn_943,1.3024997757309265,1.393738465197263,175.40349415273738,30.91068814655093,31.39044411792648,0.5137013094225584,0.8579690930899253
rmg_rxn_252,1.478412176063277,1.5125726855759332,174.95359934149715,109.6094626849072,266.6980681811991,0.9420020384330976,-0.33560715068050745
rmg_rxn_351,1.2754375922301684,1.4007971265396284,169.17399590342666,30.450161693519977,342.8859172123039,0.50678868934794,0.8620703128799861
rxn_1203,1.346751476031398,1.3671375810501716,178.592528981203,173.13954755749623,117.51243986759752,0.11945157431830347,-0.992840028097618
rxn_318,1.27272996964107,1.4749086190058436,176.74642461708632,0.035829345736006,240.20501556873776,0.0006253400111721398,0.9999998044749161
rxn_1507,1.3353948997036802,1.3601270765652094,174.7028781346174,40.56750126285873,20.475319859793863,0.6503434463507726,0.7596403107975509
rmg_rxn_16705,1.2295582627046158,1.439196042171717,172.87181158467732,335.715522464927,47.569464996224696,-0.4112674278430655,0.9115147298839162
rxn_476,1.2733573654330268,1.440404362860007,175.9236663150842,199.80062906506424,359.45273931482694,-0.33874825039624873,-0.9408770498069768
kfir_rxn_13651,1.1934281000055311,1.5538623095897834,177.2183917270979,0.0047203405370859,179.99444007950245,8.238548409430969e-05,0.999999996606316
