rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral
rxn_572,1.237302953271772,1.4545400149341219,174.7322339170801,44.52305984940385,355.8819898108562
rxn_239,1.232975033101229,1.3046997892063672,171.9087066325009,342.8222341750324,347.5177640228383
rmg_rxn_13,1.3110063773464935,1.5251162156395377,162.58967125287745,9.847896325440658,84.02504033371811
rxn_1214,1.283537659954861,1.4115983346947099,179.5657345495838,359.70442346288246,180.30149609093718
rxn_772,1.2781307117735587,1.4196682248243953,176.23603831943308,225.6265923733673,336.74689198715953
rxn_1663,1.2389595749043107,1.4775377716038645,176.06312105700368,164.66266259874422,143.45570440297197
rxn_100,1.244599645427057,1.3759911606111048,169.7025079995136,268.49753558681886,298.00003198944313
rxn_565,1.3125461388607196,1.3622775167401324,174.0339066950334,311.78086651600967,355.03833011253187
rxn_432,1.2458966138114445,1.2927643306058125,170.76041680313483,301.71239123964705,47.454135576439086
rxn_1931,1.3299171921757906,1.3594347622768286,177.8903723658622,19.345030586068354,289.8050798828455
rxn_1479,1.2810247269744621,1.4251491870084032,172.97350996075144,52.91056764289279,340.338855720363
rmg_rxn_665,1.320906330622603,1.3892153764151103,168.90322039750265,8.469882885672178,74.71213384666895
rxn_1630,1.3103485639591568,1.3482354729971646,174.53128765323618,61.65323607557588,181.5284151185822
rmg_rxn_189,1.1767650050026561,1.4309033502959534,171.94251477786958,14.452562617233047,60.73694461735847
rxn_132,1.3877836195292799,1.4671723841334372,177.079761470975,0.0,-10.0
rxn_839,1.272943740323726,1.4288266618107819,178.0534620423674,357.01028893194314,311.3491784881393
rxn_1907,1.2885391560157158,1.4022546171376562,177.3004644002875,180.00831569856405,120.06027052025263
rmg_rxn_45,1.235410328549128,1.291343889617377,169.63095907433058,1.8133009232516828,301.2277163881796
rxn_361,1.2726995283979445,1.4749100738526904,176.74286351870794,359.9720456044829,119.8055271638955
rxn_2001,1.2997767146630788,1.3967128326703762,177.30566411793822,337.1580766807997,73.27528396083271
rmg_rxn_591,1.2474131042091852,1.4637878681499978,171.20671095706894,268.38363232463655,357.0163271539769
rmg_rxn_247,1.3284144815349959,1.3601812405292566,174.03612904963566,289.81945150993914,27.436679860761984
rxn_1814,1.2420745894260687,1.4340075485530928,173.59811085352177,359.93253475775856,180.05952406985568
rxn_3206,1.2306363430633795,1.2477231747635291,157.15578342453077,69.80189184212858,321.7507523293123
rxn_445,1.230150066463396,1.3015403022109684,173.22049292315464,49.587635660818336,349.20385807763853
rxn_854,1.2945215403273838,1.3730252129920193,178.8529219948426,239.83320986541338,179.87599256877553
rmg_rxn_1349,1.3306314938925643,1.383317585744425,169.880279721593,41.325880336871215,47.75045029840669
rxn_474,1.3322886556671374,1.45821800684188,159.27863318476682,310.2823421395775,299.20200948181974
rxn_1047,1.3269409286931226,1.3714889000427122,174.3949718683876,63.874175707091354,238.6133138231066
rxn_418,1.3107094130939627,1.398929147233625,170.25228253249824,278.43050767604996,32.921835340877756
rxn_998,1.3046433218597542,1.393687401635926,172.023622892211,324.4250738175561,78.6591555233196
rmg_rxn_15379,1.1809430041340105,1.4385291851956101,149.12958503097667,23.93061928259681,83.74690847002849
rmg_rxn_2,1.1605388382999668,1.3442294130542018,146.2877156937709,76.8091117425223,332.5170550929174
rmg_rxn_260,1.4818347275762822,1.491590210573087,172.18841981942694,32.65832091486216,333.4223510294902
rmg_rxn_15679,1.3161926096172103,1.4050550257947798,162.2933591258003,88.31058583277128,315.18660820510775
rmg_rxn_15425,1.284643749326289,1.3885394970857117,170.44752467319913,26.943091312516778,38.30283163942917
rxn_859,1.278378921692259,1.4210022983411634,178.2814401554161,38.92456815799698,19.596557462203275
rmg_rxn_15691,1.3301219064730145,1.3545420884316905,167.9839763522985,348.49702609285066,4.977740718307732
rxn_741,1.282809494702702,1.4306011511605121,173.03913484560448,198.507946668422,180.20284743899907
rmg_rxn_16653,1.2341529549904442,1.2903056768013836,172.24173582842462,1.438326160618561,50.126572065071414
rxn_1813,1.2744970769627941,1.4586884020930018,172.37359489806175,64.07662376440157,352.2657474682279
rxn_1963,1.3111642670946253,1.374116310174741,173.81747278860308,289.6243503553535,220.9739900714366
rxn_1128,1.2700710616167887,1.4538398543032343,173.6877087855662,355.1872215467792,73.59097605729585
rmg_rxn_1483,1.301434006593639,1.5974547765118385,155.95204392236636,351.6681839272289,74.95998908077021
rmg_rxn_15699,1.2039780998202592,1.3332360599718236,175.86013999829134,10.194974144452601,311.91791189294935
rxn_1812,1.2824961487115512,1.3781537388164358,176.09382767720356,350.8191473717141,18.47278232058983
rmg_rxn_213,1.245053996558263,1.4802876464870478,174.74943583025086,270.17715937453016,0.814367648554365
rxn_1190,1.2294524340152828,1.5083327902833301,172.2732101807521,266.7111545642446,253.87418793849906
rxn_1415,1.3249121456890078,1.3724462462497065,174.146834060737,129.87822863026582,67.71970530671906
rxn_125,1.113108196527963,1.4463704953653063,157.6775148683014,297.04580648735146,294.702406537163
rxn_1404,1.3244423016472862,1.3760701696585227,176.43117695831793,107.02620470115806,337.4577099455786
rxn_1176,1.3114312679940978,1.3950617446360738,177.62359305101572,256.3310809018344,280.10461126237715
rmg_rxn_16743,1.2117944453961929,1.2414668169845076,173.19468603113202,51.321669446707425,255.5513415749289
rmg_rxn_364,1.288665941680912,1.3612785166125831,175.76877309876522,289.9504374648205,351.2134746883434
rmg_rxn_321,1.3561728899433498,1.3642535308574097,172.08558357916803,334.1972380315259,7.701933620187636
rmg_rxn_633,1.3349452209663726,1.3557159462263535,170.08211656728693,95.31298950178571,325.95225494200594
rmg_rxn_349,1.2902671040637677,1.3843482589722305,174.06315159952115,359.4486582617059,321.1658489844005
rxn_468,1.3342015995755425,1.368647988755112,175.29785169619885,197.6906310591875,320.0141246305498
rxn_2012,1.2974812572794001,1.3998994484623006,175.07760907044724,119.02921624456837,196.37605994908427
rmg_rxn_15494,1.283941651536697,1.390467559817373,168.8695226699441,18.60493690727426,17.17384799252567
rxn_1290,1.2780998395387981,1.4413529052787668,174.7939573491876,246.9039781500422,171.7448882657074
rxn_70,1.2725126500428368,1.4016864054163571,173.56200101362953,-10.0,0.0
rxn_617,1.2734294493251077,1.4110040625737437,173.2910349915775,297.97198083893437,255.43011544177682
kfir_rxn_5172,1.3581110899239661,1.3593381240929308,170.4994392849225,355.01131397144326,355.20048543404357
rxn_332,1.2613054194906848,1.4312239765316768,173.98688260262406,33.08751505728695,330.3459704650293
rxn_314,1.313960579674194,1.3700549763417718,176.6544746217294,0.004252622450333982,300.03844442594186
rmg_rxn_590,1.3026311967931306,1.4009528527832176,177.4483511574539,350.5966936579675,351.2503286291967
rxn_42,1.189630404385621,1.372888591211087,167.34612795397967,39.1450087005958,25.19643680014605
rmg_rxn_289,1.2990646720539551,1.422384317584956,168.528732442384,316.03406885321033,257.5282116295518
rmg_rxn_15539,1.2368109123508557,1.4754019722920055,175.84854944222226,84.25496031342627,36.212807817846766
rmg_rxn_611,1.2152447299399618,1.331407283392627,168.97516341430403,181.0976915663276,325.6606832058232
rmg_rxn_15390,1.1848307776844558,1.3960919875959428,166.169648036868,310.5243413182364,56.552273574233155
rxn_99,1.2404285188842707,1.3255160568341104,168.41094969424512,306.2868732705164,359.9880201871449
rmg_rxn_1142,1.2256136583331625,1.2890034979986607,171.621655849642,-10.0,18.58771789814873
rxn_118,1.2350307605943496,1.3948802778354576,169.04347772990144,307.7683774007051,283.1417977291136
rxn_1641,1.2691499577652006,1.438176534923814,176.8650454222635,0.09691715161428964,359.9008053873721
rxn_1623,1.3048521383420388,1.355892631806487,175.09361057656204,183.30698987991883,51.41851162870362
rmg_rxn_15410,1.2312599181729433,1.4917486853755977,171.68445551032818,163.8395949078485,336.3405752203346
rmg_rxn_387,1.2150958127834095,1.2866126623004097,172.98078575071986,29.507036461055815,352.50479462886466
rxn_602,1.3321459768339845,1.350229300346124,178.18492881388042,125.48345086098492,303.81858719717746
rxn_848,1.2787859879367698,1.4155507554548938,176.96093711299986,244.307571736236,275.7583040074531
rmg_rxn_1152,1.2255840407884975,1.283548294163374,175.57337747817442,-10.0,53.15600026903645
rxn_453,1.1554890783661214,1.372438124910469,174.9035826847971,41.13570620561867,349.5023861787101
rmg_rxn_16,1.1836399786957477,1.4312608743446065,169.08821957540013,13.215485442159245,263.2674349634569
rxn_10,1.3341450852732077,1.3686707652250953,175.30230353609824,197.65152008560233,320.06224731214706
kfir_rxn_8008,1.2222540440655363,1.2505429995837742,161.42884391553008,335.8527261419457,305.83852524119595
rxn_865,1.277800312166031,1.432733178725082,178.9774628131977,180.16704794336803,240.3199538692693
rxn_1011,1.339771457868297,1.3518451549464792,178.5558711460288,275.19691498654214,349.4773577193883
rmg_rxn_96,1.3243740294571291,1.3601228695651089,174.74885886979135,30.20092258931778,72.73990860896083
rxn_166,1.420803378881054,1.4509831712720929,177.85538358201035,31.33401818664443,-10.0
rmg_rxn_15707,1.3355711942267727,1.3661779981872852,173.22177351071588,3.949859088212855,5.69696254372505
rxn_1452,1.2550979133040918,1.4506162912221587,173.0163615333793,359.99951452475517,180.0005686504235
rmg_rxn_16773,1.232007956178786,1.3136420503759036,179.98436312331376,268.43891120016985,211.55531267301865
rmg_rxn_545,1.2567107783720084,1.4465998509501239,173.2880247575666,335.6306997507564,1.3149083262201098
rmg_rxn_44,1.3158881189361473,1.4122662595601974,174.56051213425133,321.3816814599659,355.37856796553245
rxn_771,1.2792078351200145,1.427000929780696,179.1141047929456,335.31791523305094,111.63368128099346
rxn_1401,1.3251739477741917,1.370184572483731,177.93841037429084,232.44886591760195,194.27220534021671
rxn_174,1.3160655319339087,1.3316414450085936,174.54872948326215,0.014222156797367784,270.33438709838305
rxn_1911,1.3321660216942517,1.3611965471602239,177.3883761504286,94.70201667656366,193.5783772723534
rmg_rxn_16484,1.2218418029021902,1.2726347095406492,175.36901197610698,142.11616081262062,28.172305721359198
rxn_485,1.3208941019481468,1.3659219170255101,175.40135995188015,80.6194247037038,55.9116689549911
rmg_rxn_303,1.2129389803917625,1.375576938619756,168.91743660124092,111.17279019711228,65.1736927633993
rxn_1818,1.2816119264356096,1.4038116083527414,177.68213222621625,88.45218296365222,272.7918282480974
rmg_rxn_15434,1.30229035321242,1.3693296380932607,175.88077103878723,180.0,180.0
rxn_1111,1.3101051370639831,1.3488851500387256,175.74962910932948,127.86547043788944,72.00121446023174
rxn_1927,1.2513783484911298,1.4596673676677192,177.3974871754932,4.566713176925602,181.21125008811168
rxn_710,1.1274259689285273,1.419871501212717,159.31828393558047,295.0261073752427,283.7276054463846
rmg_rxn_266,1.3207870172428624,1.3617940403690658,171.3185355176711,34.34888328569438,350.60836486736883
rmg_rxn_15391,1.2470893350582744,1.4578094449680776,178.71995238728312,180.26059743095163,359.73076427851504
rmg_rxn_312,1.221335334334407,1.276945512853358,177.66140441441706,171.2854619330662,50.52394454796553
rxn_950,1.3374846573422041,1.3678458236459345,170.96769679497683,311.3249846196903,77.64863553992276
rxn_213,1.1625531030647045,1.3593260219125403,174.32761450615752,329.23096411138147,356.19885204467244
rxn_335,1.3237710381584045,1.4128424085975326,170.50173904936665,1.1117057117667464,61.13575825858493
rmg_rxn_15565,1.287749251525223,1.3932667617241346,177.04279284872499,336.4546530843028,293.68442581252293
rxn_251,1.279510480213959,1.3981271751090172,179.48237452972748,6.10043743169076,234.52266057731077
rxn_3216,1.2877718851358584,1.3097958637208935,164.77101353093494,256.65094528947293,29.58210933657108
rmg_rxn_16672,1.29294911165104,1.3207589472493444,168.6181932313805,266.00743526858133,9.826010634249752
rmg_rxn_1163,1.1331104807441619,1.364954929376247,168.55474365858055,-10.0,0.023505839380821195
rxn_1983,1.3215452680278408,1.3945765554724798,175.75360795068548,198.0894822877755,127.82747042055419
rmg_rxn_16639,1.274201193383921,1.3332343164076221,167.7877034897109,325.61157340630194,80.93225181402583
rxn_1810,1.2559269105303945,1.4592958089837975,173.87443702120095,217.28469004188491,132.05517436297666
rxn_1887,1.3298464669975356,1.3595014491408475,177.8855867898579,19.484802919269935,289.6688050796924
rxn_735,0.9687851622568227,1.308127841281129,172.5326833653331,-10.0,208.7865670822204
rxn_1951,1.2376258631962236,1.4928813339823448,174.91483734572154,238.74604936584336,187.48697333780078
rmg_rxn_509,1.458222421333994,1.5622962818856732,176.09885634193182,7.2912859137011266,116.82847755495905
rxn_1381,1.346643304921198,1.3537083167987907,178.41950440155318,335.1925080297201,76.06792153881213
rxn_1808,1.2713561572046674,1.4362608502993246,172.34737336645705,106.12498036711203,266.5409548413235
rxn_549,1.2583694646502708,1.4628314628912187,173.5279618071949,180.53810674555348,163.44542626065004
rxn_751,1.3227395767669299,1.3716934501069413,178.39644933653153,55.33802271821519,59.255080029942306
rmg_rxn_614,1.2686527440420863,1.330282948949603,152.14149250248573,357.15950224882005,13.691424869699311
rxn_1683,1.2393533776532917,1.475046014876213,175.9090199194871,207.0817283209036,101.93884133789555
rmg_rxn_16571,1.2321238694001482,1.3762076016719935,166.95152639894258,351.9003828876202,49.35782283707109
rmg_rxn_15401,0.922221619696465,1.3647014139740141,178.63026183528856,-10.0,0.0
rxn_850,1.2376749377434486,1.4928666411754101,174.91379713917834,121.3137295093644,51.888649208757755
rmg_rxn_16731,1.2335544224776267,1.3702987148239634,168.90146255139274,354.7950262031952,44.426013154486
rxn_1458,1.2974643517155986,1.4008281880741307,169.5659287205723,85.69728236647653,40.98111233373537
kfir_rxn_5389,1.2041036415546225,1.3669125089657543,172.91799076745096,78.46382896408068,5.152736413667546
rxn_1195,1.3359248735154634,1.3560983476364166,177.0751991589489,251.64207169623043,272.4101922966372
rxn_908,1.2868222276669283,1.4212356639128958,175.55764262358363,359.1597539932485,354.5792612103941
rxn_161,1.3458250569107781,1.4996565584558692,177.20769873315223,60.87367364406205,-10.0
rxn_1937,1.311495441924772,1.3777431953911419,178.7805906184943,46.530118522321075,251.07610137927472
rxn_1052,1.3379920197093509,1.3625278522549442,173.55273039822387,118.77733180291614,328.49924437503347
rxn_1599,1.2388113433553813,1.4758439510630534,173.50946579395873,280.60314924108224,33.45194538661983
rmg_rxn_156,1.1917374447608744,1.3282296083429788,172.15428446353604,357.197325064267,26.51679003066449
rxn_92,1.2825789653717,1.3122869046109649,171.77755642877744,330.2264639258231,303.3668302548432
rmg_rxn_15392,1.2352100396794623,1.456489032561329,172.4788040183847,180.03727917681374,359.964673008973
rmg_rxn_279,1.3064379342421577,1.408816771325335,169.13834871794097,316.3582429331394,6.846339743093922
rxn_1447,1.3091031577580041,1.39442315203574,174.55112526199417,175.92749819695132,334.5692161777012
rmg_rxn_192,1.4525334784741648,1.571574069693762,177.5672569455936,351.1197904666247,344.1742968722992
rmg_rxn_245,1.3317419728043816,1.3504622286217942,176.49111632687988,299.27997639654455,300.59464268471356
rmg_rxn_15540,1.20303874511667,1.5878985077496912,170.66328654559436,298.98736779060357,0.022327498701700553
rxn_3,1.2287554241538021,1.3118539764333563,165.00027178531414,9.320870574078704,94.53463641749369
rmg_rxn_195,1.3400457469049005,1.3490584445562814,179.132238228194,175.48176832501522,154.44876610294114
rmg_rxn_15406,1.255896109463479,1.4429362790637126,169.9310091156318,303.74100776470374,16.030036581639337
rxn_1336,1.3388660745316991,1.3535977073099907,178.08615237516182,10.115445487016501,42.88522269310652
rmg_rxn_541,1.4680087877369137,1.5107767487057548,172.67562209594294,136.79760967423655,275.4267793999041
rmg_rxn_254,1.2488367867311096,1.4598372288986674,176.62453232594277,213.32009248112487,279.7347459671537
kfir_rxn_9248,1.2959984264305358,1.3448565606559382,160.67178906772648,174.09243064904575,84.33492819839464
rmg_rxn_198,1.3080639122388427,1.4318953179558422,173.44396100883588,283.0814719170214,43.271341935692284
rmg_rxn_232,1.2099108373877827,1.3117038037537452,173.17733027419445,7.628107451378693,22.568183214875077
rmg_rxn_16597,1.3002386020893555,1.420925452116476,171.87498913409308,21.956707265510087,2.0424655036240296
rmg_rxn_273,1.3463910341902672,1.3639963455151238,175.66030802549503,326.097444292774,118.30107506670134
rxn_1968,1.3123269648250055,1.3715060665595837,175.85007606778242,247.29015450388525,158.63100963295628
rxn_973,1.323010188524109,1.368200744093609,177.18963290585862,190.85600409977897,340.6976411957313
rxn_1992,1.3072655157181403,1.4127221683885538,172.9620661777421,169.76867429498438,297.10055621576555
rxn_1247,1.2924996069459298,1.4220491239805304,175.2657080496957,228.52604267989554,128.5040418960812
rxn_623,1.1587670739982785,1.2467399045949692,164.46917378458446,-10.0,304.574636803111
rxn_2025,1.3157110444335633,1.3793409921163997,169.2974841545858,102.04078505230962,230.9655146867552
rxn_614,1.3066982376329637,1.39151144170906,174.61778631149735,329.21899738490936,341.4913587659048
rmg_rxn_15467,1.1053018612466925,1.4223950451579006,176.06412394342323,359.99743948685824,359.99837426566364
rmg_rxn_33,1.182993066024129,1.6582169279460854,175.6234045079206,282.6785990463215,116.67051518418907
rmg_rxn_523,1.3513041343043621,1.3704233296550261,176.61512075020428,186.1056944017347,85.2043979720423
rmg_rxn_15388,1.2774560628154736,1.4033946825255899,172.7425029990372,0.0214303811605423,359.9691493195194
rxn_1892,1.315157198702223,1.3435898618867,176.96147148124524,296.6715396454585,327.6985971949672
rmg_rxn_15422,1.2803700379358633,1.3899924736368063,174.5543903491288,335.65304154921046,315.4747020690859
rxn_1358,1.3355636073467652,1.3699259335621197,174.8385264518259,119.82159236439985,62.16678641119757
rxn_831,1.244205012070176,1.482949706986153,175.34744621100268,194.93770650523578,232.73954644606863
rxn_189,1.1324683357174221,1.3916563859814917,177.36960684958888,346.398906758296,158.02183984427433
rxn_1121,1.306151613609609,1.4024777999181683,172.05275617838555,244.56185997921554,293.73771628414914
rxn_855,1.2736281269831435,1.4308324512944792,179.26206910113947,296.1222517655761,356.90862862873047
rxn_858,1.237548274244981,1.4998954895486822,172.50271112756525,207.31269155467484,208.09952103539135
rxn_911,1.3229874819727756,1.3678589834010921,173.874428733201,60.71690021497729,13.000049325018354
rmg_rxn_1475,1.267043084547872,1.339716112824781,173.3719218085393,109.73582882547836,61.82156468448529
rmg_rxn_16515,1.2214633375014698,1.3715911137031298,174.12753176340368,178.95930092331443,14.958493405661592
rmg_rxn_630,1.3096719427875496,1.4169506274595312,170.66365922768784,173.9284083606789,359.41347042037887
rxn_1269,1.328723862212399,1.3701689554713592,173.30736287236172,59.09757412235412,134.60333382427027
rxn_686,1.1907665599061534,1.2952173968881522,156.71513280526432,293.19401097899066,291.113118002913
rmg_rxn_658,1.320664443561224,1.391327498369056,169.8781643012849,21.38528083163315,17.250771870236196
rxn_1196,1.3436530765797887,1.3572037555898955,176.41015455601905,232.25752740500158,294.6884719220023
rmg_rxn_1480,1.2475411550120468,1.361242699371461,172.04494538934566,73.57950688020237,358.0298764823925
rxn_380,0.8273586830181942,1.3394303643358418,162.74683274598416,-10.0,0.0
kfir_rxn_11797,1.2553172506138521,1.3816388424340662,169.18624898806183,179.99690438111293,0.004106411962757637
rxn_1555,1.334207898649893,1.3603626039909942,177.04144796113906,18.20196676331411,26.44079688174459
rmg_rxn_183,1.323668509074184,1.3648947537548508,177.625313730851,357.5379716032113,12.253545014018863
rmg_rxn_15424,1.2320536745071031,1.5150705483506344,174.16072434197392,205.32957715865888,253.57692624367334
rxn_1614,1.259637823201798,1.441774233441583,176.23460855365835,268.2905981946261,260.58192640508423
rxn_1015,1.2302845650530168,1.4896467057554754,174.01478327856452,327.59944794829573,193.4871606650386
rxn_68,1.2740026050942224,1.3069760016184144,169.67665904344852,306.6057307652594,359.9897614648311
rxn_188,1.2154888145437395,1.3070878659040965,170.8404944431842,120.23831515061217,359.9944283243358
rxn_1486,1.2930798900584872,1.4186024996675384,176.6756339154486,326.1491899552019,91.6165501842853
rmg_rxn_15596,1.2286684459736181,1.3017538289540747,171.81389156264885,355.11358772017405,351.8135289643027
rmg_rxn_159,1.3080329262616794,1.3871942698809139,173.54503868948765,289.982556690823,28.215480680791146
rxn_1403,1.3091260596003051,1.3944187492917846,174.55221321061808,63.83100022639516,25.369176999966463
rmg_rxn_83,1.459657812386264,1.5499062940513422,174.15325916267045,6.526444468765908,25.657999353836953
rmg_rxn_196,1.3157403093488882,1.3805547267562523,172.93694803872427,296.4336543719479,264.6791199410352
rmg_rxn_15725,1.3115170749217409,1.3980815157311863,170.84149337527555,310.13305508985144,17.99764732489022
rmg_rxn_1146,1.370695007247999,1.4281062986789668,152.96737948071979,-10.0,0.0
rmg_rxn_267,1.3271836478956855,1.3569973288575141,169.88693104377856,44.8790333973535,348.0047255478173
rxn_1793,1.2714865782641,1.4001834987546942,172.80254976020987,179.99988014282923,180.00323781068028
rxn_95,1.26042042355989,1.3456501057537853,175.6386779184624,4.2951250712123255,336.1595107367924
rxn_1346,1.2520274885590748,1.4711476498948493,178.60738882154192,61.27320235461861,122.50935181123145
rmg_rxn_15601,1.3441229457961918,1.3786551271170255,168.1679596472932,23.068026277375214,0.23789209827752641
rxn_1866,1.3313763482396161,1.3601323791197157,174.4392820514557,258.4515267966415,53.662319222480754
kfir_rxn_1315,1.133159294977087,1.273304891410126,158.8215172433263,300.2659939760675,83.51879540926768
rxn_926,1.2859184532562662,1.4003389527219388,175.03136586545926,65.75932871552463,287.7234522870613
rmg_rxn_16493,1.2374354702086905,1.3681407112345223,169.9004230802233,358.54592337014174,17.057545169197994
rxn_1333,1.2814286270299549,1.4351488872208384,177.14775591958775,267.03701862935645,249.98120936368954
rmg_rxn_513,1.2792022437119503,1.401334436545647,176.58634790375146,295.5661569609898,335.32980715362845
rmg_rxn_89,1.3008968084286354,1.3663183446823448,173.19090597216288,344.10115123418973,12.047720268191298
rxn_1059,1.2956505475835498,1.4179281433848672,171.92502892920243,71.5984793936787,351.30493832657277
rxn_176,1.2302845650530168,1.4897185666602175,174.01278569869888,327.61653798694033,193.47255830729026
rxn_649,1.113108196527963,1.4463704953653063,157.6775148683014,297.04580648735146,294.702406537163
rmg_rxn_15577,1.2208103956773586,1.3474049209427859,177.167247702221,173.48841702143136,2.6265879103457888
rxn_231,1.2779155233100492,1.4364916540554702,175.38126798258494,315.3649988237662,201.6076563146187
rxn_864,1.2740173423910186,1.4387788474391674,178.60036822010576,180.00114450801385,299.43869987675686
rxn_450,1.1824160719074748,1.342558265785554,175.02469293804484,278.47048168416364,49.913970814525214
rxn_386,1.1299875749900783,1.1828539963249942,159.55629648751437,359.97580743274995,-10.0
rxn_948,1.330883348146599,1.3721503726503483,174.10779000621702,359.9713877204609,60.87218180785462
rxn_1354,1.307259816342804,1.420879141030914,171.37455362317542,239.00451749952583,62.22058640243273
rmg_rxn_381,1.2172076907950087,1.338375209843605,173.340226625979,57.7180105205819,275.10648520492083
rmg_rxn_76,1.420284933194086,1.6485075009203993,173.76281157819494,340.719645998068,289.85851717436265
rxn_2013,1.1999346556356352,1.5719559453367609,177.28953483048028,26.97973494713324,323.10073602637783
rxn_1436,1.3173229071002466,1.3775457743604653,172.82602319071145,359.99935450703344,61.01836213882728
rxn_943,1.3024997757309265,1.393738465197263,175.40349415273738,30.910688146550935,31.39044411792648
rmg_rxn_252,1.4784121760632767,1.5125726855759332,174.95359934149715,109.60946268490721,266.6980681811991
rmg_rxn_351,1.2754375922301684,1.4007971265396284,169.17399590342666,30.450161693519977,342.8859172123039
rxn_1203,1.3467514760313979,1.3671375810501716,178.592528981203,173.13954755749623,117.51243986759751
rxn_318,1.2727299696410699,1.4749086190058436,176.74642461708632,0.03582934573600603,240.20501556873776
rxn_1507,1.3353948997036802,1.3601270765652094,174.7028781346174,40.56750126285873,20.475319859793863
rmg_rxn_16705,1.2295582627046158,1.439196042171717,172.87181158467732,335.715522464927,47.569464996224696
rxn_476,1.2733573654330268,1.440404362860007,175.9236663150842,199.80062906506424,359.45273931482694
kfir_rxn_13651,1.1934281000055313,1.5538623095897834,177.2183917270979,0.004720340537085998,179.99444007950245
rxn_1298,1.3385853989083376,1.3682086292008666,174.65824698263066,148.21704998395154,200.4598639130325
rmg_rxn_81,1.180104920765865,1.5830559320213804,169.32709630390517,286.6021010584628,31.34005794533178
rxn_599,1.2802091417964476,1.4054314244197912,175.061521945442,310.516128898583,122.98799210096509
rxn_3212,1.2616940900441822,1.3746722004033203,169.85854783892532,313.3451304246071,33.53537716474402
rmg_rxn_508,1.3082619317529554,1.3649790338156655,177.6932040703737,273.3644480518514,142.96971868093812
rmg_rxn_27,1.3113645455919367,1.384658830880107,179.22015202830727,220.19658579033495,104.43877376727777
rxn_1058,1.262065497308343,1.433642726965876,172.45639316668854,77.72350216337554,119.0574527260483
rxn_940,1.3005559686088604,1.401187515703233,175.22454243604926,199.60704407178156,86.6851962080901
rmg_rxn_645,1.1922523370913065,1.3278174100243259,172.1729411301809,3.393844543677215,333.3099388548536
rxn_1357,1.3441297305086044,1.3540745141389738,174.0302607810805,35.70852496998875,153.15150114545182
rxn_183,0.8678158382451843,1.446465522051938,179.23722462335962,-10.0,179.36708278810676
rmg_rxn_15685,1.327743251015561,1.371489117341737,170.727040340743,287.38002715467627,334.3410384441941
rmg_rxn_16525,1.2566596013451512,1.3519845204426493,172.8183256968152,21.843401803746165,316.0746630712381
rmg_rxn_257,1.3353570937716819,1.3465940850750484,169.72649154707727,34.209621940486144,31.54245193209099
rxn_2021,1.3348134984246984,1.3689419633560695,174.151632219277,138.01393676469885,247.48129304903435
rxn_1418,1.311658226011877,1.3602004778582533,172.12396220655583,104.15902976562894,107.13799519676475
rxn_1255,1.3480566784378707,1.362558955045741,172.4059292964259,18.500239182282126,197.70444823141364
rmg_rxn_313,1.2320584639480874,1.2690586560267905,177.69237273882527,298.88221559667716,202.57500395121792
rxn_574,1.2544254167020514,1.436815098679144,176.4323182142943,59.56036280570874,243.42993837499958
rxn_1324,1.3103055319588288,1.3849633510161332,174.71192719200894,9.862024748470576,289.8912812854991
rmg_rxn_527,1.309329927529051,1.381959425729456,175.88618443742024,201.7784544306728,43.66324162147362
rxn_691,1.1065423288260163,1.3559475363706999,152.61620025593933,339.2703939040451,-10.0
rmg_rxn_41,1.2894698453071642,1.4400384300455091,168.20041229021643,228.17622026525652,65.94608183824518
rxn_261,0.8654892591231986,1.4462159503433316,179.83097416506146,-10.0,19.216225374406324
rxn_1502,1.305319124935143,1.3898992466259863,175.3809768038999,55.65093974722583,43.852578499215824
rxn_1805,1.3229795526090735,1.3682660889142257,177.18674784846868,169.18211555531568,19.265015403563364
rmg_rxn_16772,1.2968635558577093,1.3174493205911375,177.56669056306671,168.43283899261496,32.90240997981994
rxn_1248,1.3179176777439698,1.3816952259684439,174.4526013929653,56.85374185296403,352.9469408747194
rxn_1850,1.3165371883484505,1.3879627933737255,176.4883284370379,131.77999138396262,332.69965118659945
rxn_1606,1.2564801569903854,1.4578483683434937,171.41996921620046,359.9825701886959,0.01673223047176414
rxn_1078,1.3188084268508402,1.402276890257983,170.05814615531048,89.33456307692903,129.25945512686994
rxn_1299,1.3452926031717034,1.3734096953926824,173.23267164699718,156.30736946501378,340.5614306033836
rxn_1935,1.2364310994586378,1.4678209491281082,176.77204776545014,103.12796011248761,91.89917285574391
rxn_929,1.302474881111186,1.3691555572000234,175.835692157526,61.24198642961873,359.99619326907293
rxn_3132,1.2451511273713731,1.370928110403997,175.15985089383062,78.60724777826049,349.8976240897505
rxn_1412,1.2935010845650166,1.41391707036067,174.13026431679472,248.1396291117008,291.4471695111073
rxn_1877,1.2933927918232844,1.4139721246154229,174.12938620045261,248.19876490505578,291.3896874781839
rxn_561,1.2799908102718913,1.4070276441427283,176.8192614339614,162.50085380982233,22.805710201055867
rmg_rxn_40,1.481565044395259,1.5052312389421694,169.57843637364383,348.32415599963895,337.97456832977764
rxn_3193,1.1260527347628884,1.477972094508552,164.04361091562865,358.93577058448165,278.47707060634474
